artist_name,track_title,track_genre_top,track_genres_all
Breuss Arrizabalaga Quintet,Mount Fuji,Jazz,"['Free-Jazz', 'Jazz']"
Breuss Arrizabalaga Quintet,They Dwell On Other Planes,Jazz,"['Free-Jazz', 'Jazz']"
Breuss Arrizabalaga Quintet,Nfamoudou-Boudougou,Jazz,"['Free-Jazz', 'Jazz']"
Breuss Arrizabalaga Quintet,Cherenzig,Jazz,"['Free-Jazz', 'Jazz']"
Breuss Arrizabalaga Quintet,Tiempo Espacial,Jazz,"['Free-Jazz', 'Jazz']"
Breuss Arrizabalaga Quintet,Ghosts,Jazz,"['Free-Jazz', 'Jazz']"
Ergo Phizmiz,VOLCANO,Pop,['Pop']
Ergo Phizmiz,VOLCANO-DUB,Pop,['Pop']
Los Llamarada,Against the Day,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,The Last Time,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,The Blanket Escape,Rock,"['Punk', 'Rock', 'No Wave']"
XYX,"Momento ácido contemporáneo (live at WFMU showcase, SXSW 2009)",Rock,"['Punk', 'Rock']"
XYX,Anel and her problem,Rock,"['Punk', 'Rock']"
XYX,Nunca nunca,Rock,"['Punk', 'Rock']"
XYX,Microvibraciones,Rock,"['Punk', 'Rock']"
XYX,Microvibraciones (Radio edit by Penetración Cósmica),Rock,"['Punk', 'Rock']"
Los Llamarada,They sound like trains,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,The girl just faded,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,Crossing,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,It's a dream,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,Take a train,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,Second stranger,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,On the air,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,The dance,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,The after,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,The secret six,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,MNPO hit,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,I'm gonna try to reach,Rock,"['Punk', 'Rock', 'No Wave']"
Ruidos en el Techo,Be in my dreams,Rock,"['Punk', 'Rock', 'No Wave']"
Mockinpott,Japon 4,Rock,"['Punk', 'Rock', 'No Wave']"
Los Rats,A car killed my rat,Rock,"['Punk', 'Rock', 'No Wave']"
The A-ha Experience,Rayas de tigre,Rock,"['Punk', 'Rock', 'No Wave']"
Mamá Burger,Que mas da,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,Try,Rock,"['Punk', 'Rock', 'No Wave']"
Taladro Supremo,Naranja,Rock,"['Punk', 'Rock', 'No Wave']"
Los Margaritos,Adelantado Mental,Rock,"['Punk', 'Rock', 'No Wave']"
Los Rats,Up all night,Rock,"['Punk', 'Rock', 'No Wave']"
Bam Bam,Nunca atacas con la ropa puesta,Rock,"['Punk', 'Rock', 'No Wave']"
Los Implantes,Everything is Allright,Rock,"['Punk', 'Rock', 'No Wave']"
The A-ha Experience,El gato,Rock,"['Punk', 'Rock', 'No Wave']"
Los Margaritos,Mentes Programadas,Rock,"['Punk', 'Rock', 'No Wave']"
Mou,RBMK100,Rock,"['Punk', 'Rock', 'No Wave']"
Los Llamarada,I can see them,Rock,"['Punk', 'Rock', 'No Wave']"
Mamá Burger,Mamá anticuada,Rock,"['Punk', 'Rock', 'No Wave']"
Bam Bam,Astrobilly copy,Rock,"['Punk', 'Rock', 'No Wave']"
Mockinpott,Hotel Roosevelt,Rock,"['Punk', 'Rock', 'No Wave']"
Los Implantes,Her Boobs,Rock,"['Punk', 'Rock', 'No Wave']"
Grave Babies,Eating Babies,Pop,['Pop']
The Darkest Love,Love In the 25th Century,Rock,"['Post-Punk', 'Rock', 'Punk']"
Customer,GlassBreaks,Electronic,['Electronic']
MYTY KONKEROR,Vastare,Rock,"['Psych-Rock', 'Rock']"
MYTY KONKEROR,Kidz and Gulls,Rock,['Rock']
MYTY KONKEROR,The Grand Encampment,Rock,['Rock']
MYTY KONKEROR,Listen if You Linger,Rock,['Rock']
MYTY KONKEROR,The Price is Wrong,Rock,['Rock']
MYTY KONKEROR,Set Design for a Suicide Bomber,Rock,['Rock']
His Electro Blue Voice,Call,Rock,"['Black-Metal', 'Rock', 'Post-Punk', 'Goth', 'Punk', 'Metal']"
Nuit Noire,Opening The Portal,Rock,"['Black-Metal', 'Rock', 'Post-Punk', 'Goth', 'Punk', 'Metal']"
Nuit Noire,Faerie Punk,Rock,"['Black-Metal', 'Rock', 'Post-Punk', 'Goth', 'Punk', 'Metal']"
Digi G'Alessio,raw instrumental pt.1,Electronic,"['Dance', 'Electronic', 'Chill-out', 'Bigbeat', 'Techno', 'House', 'Trip-Hop']"
Digi G'Alessio,int.early.hood,Electronic,"['Dance', 'Electronic', 'Chill-out', 'Bigbeat', 'Techno', 'House', 'Trip-Hop']"
Digi G'Alessio,malva (instrumental),Electronic,"['Dance', 'Electronic', 'Chill-out', 'Bigbeat', 'Techno', 'House', 'Trip-Hop']"
Digi G'Alessio,raw instrumental pt2,Electronic,"['Dance', 'Electronic', 'Chill-out', 'Bigbeat', 'Techno', 'House', 'Trip-Hop']"
Digi G'Alessio,switches (instrumetal),Electronic,"['Dance', 'Electronic', 'Chill-out', 'Bigbeat', 'Techno', 'House', 'Trip-Hop']"
Digi G'Alessio,darix togni,Electronic,"['Dance', 'Electronic', 'Chill-out', 'Bigbeat', 'Techno', 'House', 'Trip-Hop']"
Digi G'Alessio,perro,Electronic,"['Dance', 'Electronic', 'Chill-out', 'Bigbeat', 'Techno', 'House', 'Trip-Hop']"
Digi G'Alessio,ekiti son feat valeska - april deegee rmx,Electronic,"['Dance', 'Electronic', 'Chill-out', 'Bigbeat', 'Techno', 'House', 'Trip-Hop']"
Tab & Anitek,Bo0ze Infused Wisdom,Hip-Hop,['Hip-Hop']
Illus,Little,Hip-Hop,['Hip-Hop']
Mo'town Junkie,Lost In A Lonely Road,Electronic,"['Trip-Hop', 'Electronic']"
All The Hats,United We Stand,Rock,['Rock']
Monk Turner,A Place To Call Home,Pop,['Pop']
Sleaze,Is That Enough?,Hip-Hop,['Hip-Hop']
Dan Bryk,Discount Store,Pop,['Pop']
Bam Bam,Oro Flash,Rock,"['Indie-Rock', 'Rock']"
Bam Bam,Hi-Q,Rock,"['Indie-Rock', 'Rock']"
Bam Bam,Trepabalcones,Rock,"['Indie-Rock', 'Rock']"
Bam Bam,Por favor no vuelvas a nacer,Rock,"['Indie-Rock', 'Rock']"
Bam Bam,Sin las patas traseras,Rock,"['Indie-Rock', 'Rock']"
Bam Bam,Si viviera en Paris,Rock,"['Indie-Rock', 'Rock']"
Bam Bam,Astrobilly,Rock,"['Indie-Rock', 'Rock']"
Falcao and Monashee,Teleportation,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Plot,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Special Agent,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Parasocial,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,All Terrain,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Starlight,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Heaven,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Strange Universe,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Dusty Temple Light,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Merry Go Round,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,California,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Hollywood Cigarettes Off Road,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Cineraria,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Futurey Gamey,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Kathmandu,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Casbah,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Investigative,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Money,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Determination,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Valentine,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Inner Journey,Folk,"['Psych-Folk', 'Folk']"
Falcao and Monashee,Fighting Challenge,Folk,"['Psych-Folk', 'Folk']"
Learning Music,No Hero,Rock,"['Punk', 'Rock']"
Learning Music,Sincerist,Rock,"['Punk', 'Rock']"
Learning Music,Early Morning Existential Crisis,Rock,"['Punk', 'Rock']"
Learning Music,Local Projectal,Rock,"['Punk', 'Rock']"
8bit Betty,Blast Off!,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
8bit Betty,Was that away message for me?,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
8bit Betty,And I know that you're happy (ballad of the lonesome spaceboy),Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
8bit Betty,Nikoma's Theme (extended mix),Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
8bit Betty,Spooky Loop,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
8bit Betty,Green Kangaroo,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Mr. Busalot,The Story Of Mr Busalot Trailer (Bonus Track),Hip-Hop,['Hip-Hop']
KenLo Craqnuques,L'Automne En Amour,Hip-Hop,['Hip-Hop']
KenLo Craqnuques,L'Hiver En Amour,Hip-Hop,['Hip-Hop']
KenLo Craqnuques,Queques Picots Pour Le Trajet,Hip-Hop,['Hip-Hop']
KenLo Craqnuques,Tidal Herbs,Hip-Hop,['Hip-Hop']
KenLo Craqnuques,Le Hochelag Swag,Hip-Hop,['Hip-Hop']
KenLo Craqnuques,361 Degrés (ft. DJPhak),Hip-Hop,['Hip-Hop']
KenLo Craqnuques,Stmlignemauve,Hip-Hop,['Hip-Hop']
Sonny & The Sunsets,I Wanna Do It,Rock,"['Punk', 'Rock', 'Power-Pop']"
Sonny & The Sunsets,Lovin' on an Older Gal,Rock,"['Punk', 'Rock', 'Power-Pop']"
Lezet,Loader,Electronic,"['Chip Music', 'Electronic']"
Lezet,Walkthrough,Electronic,"['Chip Music', 'Electronic']"
Lezet,Glitch,Electronic,"['Chip Music', 'Electronic']"
Lezet,Press Play On Tape (tape manipulation),Electronic,"['Chip Music', 'Electronic']"
Lezet,The Ringing Tower,Electronic,"['Chip Music', 'Electronic']"
Future Islands,In The Fall,Electronic,['Electronic']
Future Islands,Swept Inside,Electronic,['Electronic']
Future Islands,Inch Of Dust,Electronic,['Electronic']
Future Islands,Walking Through That Door,Electronic,['Electronic']
Future Islands,Vireo's Eye,Electronic,['Electronic']
Double Dagger,Vivre Sans Temps Mort,Rock,['Rock']
Double Dagger,Neon Gray,Rock,['Rock']
Double Dagger,Half Life,Rock,['Rock']
Double Dagger,Imitation Is The Most Boring Form Of Flattery,Rock,['Rock']
Double Dagger,Sleeping With The TV On,Rock,['Rock']
Wukir,0,Rock,"['Post-Rock', 'Rock']"
Wukir,00,Rock,"['Post-Rock', 'Rock']"
White Hills,Peace of Mind,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
White Hills,Oceans of Sound,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
White Hills,Three Quarters,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
White Hills,Dead,Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
White Hills,(full set),Rock,"['Space-Rock', 'Psych-Rock', 'Post-Rock', 'Rock']"
Big Troubles,Slouch,Rock,"['Indie-Rock', 'Rock', 'Shoegaze']"
Big Troubles,Modern Intimacy,Rock,"['Indie-Rock', 'Rock', 'Shoegaze']"
Big Troubles,Phantom Vibrations,Rock,"['Indie-Rock', 'Rock', 'Shoegaze']"
Big Troubles,Lord Composure,Rock,"['Indie-Rock', 'Rock', 'Shoegaze']"
Big Troubles,Freudian Slips,Rock,"['Indie-Rock', 'Rock', 'Shoegaze']"
Big Troubles,Drastic and Difficult,Rock,"['Indie-Rock', 'Rock', 'Shoegaze']"
Big Troubles,Bite Your Tongue,Rock,"['Indie-Rock', 'Rock', 'Shoegaze']"
Big Troubles,Bad People,Rock,"['Indie-Rock', 'Rock', 'Shoegaze']"
Willoughby,Midnight Morning,Rock,['Rock']
Iron Man,Gomorah Gold,Rock,"['Rock', 'Metal']"
Iron Man,Curse the Ages,Rock,"['Rock', 'Metal']"
Iron Man,Black Night,Rock,"['Rock', 'Metal']"
Iron Man,Run From Light,Rock,"['Rock', 'Metal']"
Iron Man,The Wraith,Rock,"['Rock', 'Metal']"
Deal The Villain,Facebreaker,Hip-Hop,['Hip-Hop']
Deal The Villain,Judas,Hip-Hop,['Hip-Hop']
Deal The Villain,Presenting,Hip-Hop,['Hip-Hop']
Deal The Villain,Sweet,Hip-Hop,['Hip-Hop']
Deal The Villain,Ruff Draft,Hip-Hop,['Hip-Hop']
Deal The Villain,Night Loot,Hip-Hop,['Hip-Hop']
Deal The Villain,102,Hip-Hop,['Hip-Hop']
Deal The Villain,Re-Run,Hip-Hop,['Hip-Hop']
Deal The Villain,Want You,Hip-Hop,['Hip-Hop']
Deal The Villain,Land-O-Lakes,Hip-Hop,['Hip-Hop']
Deal The Villain,Heavy Clap,Hip-Hop,['Hip-Hop']
Deal The Villain,2:34,Hip-Hop,['Hip-Hop']
Deal The Villain,The Trunk,Hip-Hop,['Hip-Hop']
Deal The Villain,"Yeah, Someone",Hip-Hop,['Hip-Hop']
Deal The Villain,Two Grudges,Hip-Hop,['Hip-Hop']
Deal The Villain,Off,Hip-Hop,['Hip-Hop']
Deal The Villain,Ah-Ha !,Hip-Hop,['Hip-Hop']
Deal The Villain,Build A Beat,Hip-Hop,['Hip-Hop']
Deal The Villain,Faith's Witness,Hip-Hop,['Hip-Hop']
Deal The Villain,Wit Me,Hip-Hop,['Hip-Hop']
Deal The Villain,Who Knows,Hip-Hop,['Hip-Hop']
Deal The Villain,So Smooth,Hip-Hop,['Hip-Hop']
Deal The Villain,Villaintime Madness,Hip-Hop,['Hip-Hop']
We Suck At Parties,Cancer (for the carbon based life form),Electronic,['Electronic']
Ana Radar,Odio crecer,Electronic,['Electronic']
Bleeptor V. Telescope,We will dance to Tokyo waltz,Electronic,['Electronic']
Cannibal Party,This is the fucking future,Electronic,['Electronic']
Dani Shivers,Suicide,Electronic,['Electronic']
Desolate,Imge economy to the future,Electronic,['Electronic']
Error.Error,Kill kill kill,Electronic,['Electronic']
Kixly,No existe. Está.,Electronic,['Electronic']
Kry-lon,2015 A. C.T,Electronic,['Electronic']
Orso Verona,And squidwards will rule the world,Electronic,['Electronic']
Pepepe,El nueve es un globito,Electronic,['Electronic']
The I Forgot,Intriguing shit take 2,Electronic,['Electronic']
Tö,Skeleton,Electronic,['Electronic']
Unsexy Nerd Ponies,The structure,Electronic,['Electronic']
X-Breed,Marlene,Rock,"['Punk', 'Rock']"
X-Breed,Miss Two Knives,Rock,"['Punk', 'Rock']"
loadbang,You are a giant,Classical,"['Composed Music', 'Classical']"
Christopher DeLaurenti,Bolero,Electronic,['Electronic']
Christopher DeLaurenti,Interview with Christopher DeLaurenti,Electronic,['Electronic']
St. LaRok,TIME/Leap,Hip-Hop,['Hip-Hop']
St. LaRok,Helen Highwater,Hip-Hop,['Hip-Hop']
St. LaRok,Knight,Hip-Hop,['Hip-Hop']
St. LaRok,94,Hip-Hop,['Hip-Hop']
St. LaRok,Dynasty,Hip-Hop,['Hip-Hop']
St. LaRok,Y,Hip-Hop,['Hip-Hop']
St. LaRok,ex Machina,Hip-Hop,['Hip-Hop']
St. LaRok,Old Memories w/Davincci,Hip-Hop,['Hip-Hop']
St. LaRok,Archetype,Hip-Hop,['Hip-Hop']
St. LaRok,Ground Liftin' Up,Hip-Hop,['Hip-Hop']
E150,Well Struck Deals,Electronic,"['IDM', 'Techno', 'Electronic']"
Uncle Lew,Little Wolf,Electronic,"['IDM', 'Techno', 'Electronic']"
Smoked Meat Fax Machine,More Problems,Electronic,"['IDM', 'Techno', 'Electronic']"
Alcove,Flux People,Electronic,"['IDM', 'Techno', 'Electronic']"
Radarsat-1,Space Itself,Electronic,"['IDM', 'Techno', 'Electronic']"
Jesse Morris,Lazy Tuesdays,Electronic,"['IDM', 'Techno', 'Electronic']"
The Crayon Industry,Standing in the Vestibule,Electronic,"['IDM', 'Techno', 'Electronic']"
AJ,Silver and Gold,Electronic,"['IDM', 'Techno', 'Electronic']"
The VME,Sorry,Electronic,"['IDM', 'Techno', 'Electronic']"
Brownstone Megaphone,Superheroes,Electronic,['Electronic']
Brownstone Megaphone,Cherry Picker,Electronic,['Electronic']
Brownstone Megaphone,Making Bubbles,Electronic,['Electronic']
Brownstone Megaphone,Mushroom Clouds and Lavender,Electronic,['Electronic']
Brownstone Megaphone,Counting Dead Sheep,Electronic,['Electronic']
Brownstone Megaphone,Snake Charm,Electronic,['Electronic']
Brownstone Megaphone,Late Night Alkaloids (Interlude),Electronic,['Electronic']
Brownstone Megaphone,Soft Hands,Electronic,['Electronic']
Brownstone Megaphone,We Come From The Sun,Electronic,['Electronic']
Brownstone Megaphone,Poobah Steps,Electronic,['Electronic']
Brownstone Megaphone,Mommy Is A Music Box,Electronic,['Electronic']
Amil Byleckie,gneiss,Pop,['Pop']
Amil Byleckie,probably digging my own grave,Pop,['Pop']
Amil Byleckie,that face you wear,Pop,['Pop']
Trash80,Icarus,Electronic,"['Chiptune', 'Chip Music', 'Dance', 'Electronic']"
Trash80,Robot Sneakers,Electronic,"['Chiptune', 'Chip Music', 'Dance', 'Electronic']"
Trash80,Missing You,Electronic,"['Chiptune', 'Chip Music', 'Dance', 'Electronic']"
Trash80,At Teh Disko,Electronic,"['Chiptune', 'Chip Music', 'Dance', 'Electronic']"
Asian Women on the Telephone,Zapoved 69,Rock,"['Post-Punk', 'Psych-Rock', 'Rock', 'Punk']"
Asian Women on the Telephone,Verhniy etaj,Rock,"['Post-Punk', 'Psych-Rock', 'Rock', 'Punk']"
Electric Jellyfish,"Imagine of Power, Poolside",Rock,"['Punk', 'Psych-Rock', 'Rock']"
Digi G'Alessio,The Istanbul Clan (La Partenza),Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,The Istanbul Clan (Wave Ya Mitrahs in da Air),Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,Camuffarsi e Mantenere la Calma (Al Pianobar),Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,Non Guardarlo Negli Occhi,Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,Preparativi per L'Autobomba,Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,A Pranzo dal Nemico,Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,Intercettati,Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,Il Nascondiglio,Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,La Nuova Macchina del Boss,Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,L'Ultimo Giorno Allo Stadio,Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,The Istanbul Clan (L'Invasione Delle Spie Russe),Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,Appuntamento Al Club,Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Digi G'Alessio,L'Attentato Fallisce,Electronic,"['Dance', 'Dubstep', 'Trip-Hop', 'Electronic']"
Everybody Was In The French Resistance...Now!,G.I.R.L.F.R.E.N. (You Know I've Got A),Rock,"['Indie-Rock', 'Rock']"
Everybody Was In The French Resistance...Now!,Creeque Allies,Rock,"['Indie-Rock', 'Rock']"
Everybody Was In The French Resistance...Now!,Super Glue,Rock,"['Indie-Rock', 'Rock']"
Everybody Was In The French Resistance...Now!,Hey! It's Jimmy Mack,Rock,"['Indie-Rock', 'Rock']"
Everybody Was In The French Resistance...Now!,Please Think Twice (It's Not Alright),Rock,"['Indie-Rock', 'Rock']"
Christian Bjoerklund,Hallon,Electronic,['Electronic']
Christian Bjoerklund,5,Electronic,['Electronic']
Christian Bjoerklund,The Professor's Lab,Electronic,['Electronic']
Christian Bjoerklund,In The Belly Of Gorgul,Electronic,['Electronic']
Katherine Young,Live at ISSUE 3/23/10,Jazz,['Jazz']
Katherine Young,Live at ISSUE pt. 2,Jazz,['Jazz']
Aileen Stanley,Home Again Blues,Old-Time / Historic,['Old-Time / Historic']
Billy Murray,Tiddle-Dee Winks,Old-Time / Historic,['Old-Time / Historic']
Charles Ross Taggart,Old Country Fiddler at the Telephone,Old-Time / Historic,['Old-Time / Historic']
Nora Bayes,Cow Bells,Old-Time / Historic,['Old-Time / Historic']
Bert Williams,O Death Where is Thy Sting?,Old-Time / Historic,['Old-Time / Historic']
Billy Murray,When You're All Dressed Up,Old-Time / Historic,['Old-Time / Historic']
Columbia Saxaphone Sextette,Frogs Legs,Old-Time / Historic,['Old-Time / Historic']
Fred van Eps,Maurice Tango,Old-Time / Historic,['Old-Time / Historic']
John McCormack,Because,Old-Time / Historic,['Old-Time / Historic']
John McCormack,Roses of Picardy,Old-Time / Historic,['Old-Time / Historic']
Marguerite Farrell,Naughty Naughty Naughty,Old-Time / Historic,['Old-Time / Historic']
Roy Atwell,Some Little Bug is Going to Find You,Old-Time / Historic,['Old-Time / Historic']
Joseph Samuels' Music Makers,Moonbeams,Old-Time / Historic,['Old-Time / Historic']
Bieling and Dudley with Hayden Quartet,Sweet Adeline,Old-Time / Historic,['Old-Time / Historic']
Eddie Morton,Somebody Else is Gettin' It,Old-Time / Historic,['Old-Time / Historic']
George Alexander,When The Right Little Girl Comes Along,Old-Time / Historic,['Old-Time / Historic']
Paul Biese Trio,Idol Eyes,Old-Time / Historic,['Old-Time / Historic']
Vesta Victoria,"Man, Man, Man (Girls You're Thinking Too Much Of The Men)",Old-Time / Historic,['Old-Time / Historic']
Vesta Victoria,Poor John,Old-Time / Historic,['Old-Time / Historic']
Vesta Victoria,Summer Blouses,Old-Time / Historic,['Old-Time / Historic']
Whitney Brothers Quartet,Sally In Our Alley,Old-Time / Historic,['Old-Time / Historic']
BNegão & Seletores de Freqüência,Dorobo,Hip-Hop,['Hip-Hop']
BNegão & Seletores de Freqüência,Qual é o seu nome?,Rock,"['Rock', 'Metal']"
Felipe Sarro,"Bach, French Suite 4, BWV 815, 1 Allemande",Classical,['Classical']
Felipe Sarro,"Bach, French Suite 4, BWV 815, 2 Courante",Classical,['Classical']
Felipe Sarro,"Bach, French Suite 4, BWV 815, 3 Sarabande",Classical,['Classical']
Felipe Sarro,"Bach, French Suite 4, BWV 815, 4 Gavotte",Classical,['Classical']
Felipe Sarro,"Bach, French Suite 4, BWV 815, 6 Air",Classical,['Classical']
Felipe Sarro,"Bach, French Suite 4, BWV 815, Gigue",Classical,['Classical']
Felipe Sarro,"Bach, Sinfonia 11, BWV 797",Classical,['Classical']
Felipe Sarro,"Bach, Prelude 8, BWV 853",Classical,['Classical']
Felipe Sarro,"Bach, Cantata, BWV 29, Sinfonia, Siloti transcription",Classical,['Classical']
Felipe Sarro,"Bach, Violin Sonata 2, BWV 1003, Andante, Siloti transcription",Classical,['Classical']
Felipe Sarro,"Bach, Partita 2, BWV 1004, Chaconne, Siloti transcription",Classical,['Classical']
Felipe Sarro,"Bach, Prelude, BWV 555, Siloti transcription",Classical,['Classical']
Felipe Sarro,"Bach, Flute Sonata 2, BWV 1031, Siciliano, Siloti transcription",Classical,['Classical']
Felipe Sarro,"Bach, Cello Suite 1, BWV 1007, Prelude, Siloti transcription",Classical,['Classical']
Felipe Sarro,"Bach, Fantasia, BWV 906, Siloti transcription",Classical,['Classical']
Felipe Sarro,"Bach, Orchestral Suite 3, BWV 1068, Air, Siloti transcription",Classical,['Classical']
Felipe Sarro,"Bach, Prelude, BWV 855a, Siloti transcription",Classical,['Classical']
Gorod,Almighty's Murderer,Rock,"['Rock', 'Metal']"
Gorod,Disavow Your God,Rock,"['Rock', 'Metal']"
Gorod,A Common Hope,Rock,"['Rock', 'Metal']"
Gorod,Here Die Your Gods,Rock,"['Rock', 'Metal']"
Gorod,Earth Plus,Rock,"['Rock', 'Metal']"
Gorod,Blackout,Rock,"['Rock', 'Metal']"
Decapitado,KLMR,Rock,"['Punk', 'Rock', 'Metal']"
Decapitado,Acid Motion,Rock,"['Punk', 'Rock', 'Metal']"
Decapitado,Aurora Monster,Rock,"['Punk', 'Rock', 'Metal']"
Decapitado,Autowriter + Muzzle + Genetic Drift,Rock,"['Punk', 'Rock', 'Metal']"
Decapitado,Despair Squid + Ex-M3,Rock,"['Punk', 'Rock', 'Metal']"
Decapitado,Dirt Farm + Kimbunou,Rock,"['Punk', 'Rock', 'Metal']"
Spectre Folk,Sat Around,Folk,"['Psych-Folk', 'Folk', 'Freak-Folk']"
Spectre Folk,Falling Off The Map,Folk,"['Psych-Folk', 'Folk', 'Freak-Folk']"
Spectre Folk,29 Palms & - Burning Bridge,Folk,"['Psych-Folk', 'Folk', 'Freak-Folk']"
Spectre Folk,Toot Toot,Folk,"['Psych-Folk', 'Folk', 'Freak-Folk']"
Shearer,Pirates,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Itch,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Dummy,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,In My Hand,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Rock'n'Roll,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Plaster Saint,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Out of the Dark,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Antidote,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Drowning,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Shadow My Skin,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Say My Name,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,You and Me,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Shearer,Feeling Numb,Rock,"['Punk', 'Rock', 'Loud-Rock', 'Power-Pop']"
Kenobit,Stupid Boy RMX (Original Track by Buskerdroid),Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Buskerdroid,I Need A Square Wave,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
arottenbit,Take That,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Kenobit,Before The Storm,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Microman,Psy GB,Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
Microman,Happy Chipcore RMX (Original Track by Kenobit),Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
arottenbit,Microrodeo RMX (Original Track by Microman),Electronic,"['Chiptune', 'Chip Music', 'Electronic']"
